code1_id,code2_id,label,jaccard_tokens,jaccard_bigrams,jaccard_trigrams,dice,levenshtein_dist,levenshtein_ratio,jaro,jaro_winkler,cosine_similarity,embedding_cosine
128.java,168.java,0,0.1638655462184874,0.01718213058419244,0.0036663611365719525,0.2815884476534296,540,0.32668329177057354,0.7305239798547584,0.7305239798547584,0.360980261959924,0.5093
186.java,216.java,0,0.14814814814814814,0.022573363431151242,0.009174311926605505,0.25806451612903225,541,0.27770360480640854,0.6812771646827261,0.6812771646827261,0.343688631005842,0.5093
088.java,197.java,0,0.24836601307189543,0.05134474327628362,0.032719836400818,0.39790575916230364,431,0.35090361445783136,0.764353235076266,0.8586119410457596,0.4213133450495782,0.5093
062.c,169.java,0,0.08585858585858586,0.0036496350364963502,0.0,0.15813953488372093,591,0.2518987341772152,0.6811801299489303,0.6811801299489303,0.08534548189233035,0.5092
009.c,085.java,0,0.09375,0.0024449877750611247,0.0,0.17142857142857143,483,0.2714932126696833,0.7030549514160637,0.7327494562744573,0.15490318244103088,0.5092
058.c,106.java,0,0.06875,0.0027247956403269754,0.0,0.1286549707602339,834,0.2072243346007605,0.6040413734214675,0.6040413734214675,0.13264320853356384,0.5092
012.c,000.java,0,0.13157894736842105,0.004048582995951417,0.0,0.23255813953488372,384,0.26717557251908397,0.6878899065873342,0.6878899065873342,0.10581158838003876,0.5092
067.c,180.java,0,0.07964601769911504,0.0,0.0,0.14754098360655737,525,0.2605633802816901,0.6421633742213939,0.6421633742213939,0.16675333954156235,0.5092
060.c,114.java,0,0.05434782608695652,0.014150943396226415,0.008658008658008658,0.10309278350515463,410,0.224952741020794,0.6926532109212206,0.6926532109212206,0.16682157045674528,0.5092
205.java,142.java,0,0.24031007751937986,0.046263345195729534,0.028938906752411574,0.3875,466,0.3167155425219942,0.720031194041471,0.8320187164248826,0.3736713828790387,0.5092
232.java,224.java,0,0.2097902097902098,0.05325443786982249,0.0325,0.3468208092485549,475,0.28355957767722473,0.7261488310805811,0.8356892986483487,0.48101760604715965,0.5092
052.java,027.java,0,0.26126126126126126,0.08677685950413223,0.057692307692307696,0.4142857142857143,441,0.29888712241653415,0.6496017905636914,0.6496017905636914,0.33650408910812935,0.5092
195.java,256.java,0,0.22289156626506024,0.04810126582278481,0.02335456475583864,0.3645320197044335,484,0.3075822603719599,0.7134985991893181,0.8280991595135909,0.40553769390294253,0.5092
203.java,143.java,0,0.19333333333333333,0.060109289617486336,0.0425531914893617,0.3240223463687151,479,0.35962566844919786,0.7756558055992571,0.8653934833595542,0.41075841807231883,0.5092
147.java,046.java,0,0.19801980198019803,0.051001821493624776,0.02607361963190184,0.3305785123966942,466,0.33618233618233617,0.776222051471774,0.8657332308830644,0.3783798784482158,0.5092
239.java,131.java,0,0.2248062015503876,0.05357142857142857,0.029411764705882353,0.3670886075949367,422,0.2931323283082077,0.7331938582086132,0.8399163149251679,0.43270363713546717,0.5092
187.java,047.java,0,0.15384615384615385,0.03580562659846547,0.01956521739130435,0.26666666666666666,511,0.30381471389645776,0.7437432102086339,0.8462459261251803,0.4649110818656242,0.5092
226.java,210.java,0,0.1693548387096774,0.04195804195804196,0.020348837209302327,0.2896551724137931,493,0.3162274618585298,0.7683841666776413,0.8610305000065848,0.4951493914165754,0.5092
077.c,152.java,0,0.11016949152542373,0.004405286343612335,0.0012919896640826874,0.1984732824427481,521,0.2349486049926579,0.7065460257677851,0.7358914231910066,0.12612965520286748,0.5091
012.c,248.java,0,0.11347517730496454,0.005714285714285714,0.0,0.20382165605095542,506,0.27817403708987165,0.7228098919891631,0.7505289027902469,0.16960342548659427,0.5091
048.c,227.java,0,0.14285714285714285,0.02553191489361702,0.0076045627376425855,0.25,481,0.2723146747352496,0.6964065879407221,0.6964065879407221,0.18900980049726418,0.5091
051.c,087.java,0,0.1402439024390244,0.004914004914004914,0.0,0.24598930481283424,442,0.2482993197278912,0.7277768634335455,0.7549991770901909,0.1726565145961607,0.5091
074.c,173.java,0,0.04838709677419355,0.0,0.0,0.09230769230769231,524,0.19508448540706602,0.7001443442021572,0.7301299097819415,0.08047407718011551,0.5091
117.java,197.java,0,0.1452991452991453,0.03663003663003663,0.015822784810126583,0.2537313432835821,472,0.27938931297709924,0.7230475571598217,0.833828534295893,0.39132747814044405,0.5091
068.java,223.java,0,0.19672131147540983,0.025048169556840076,0.013888888888888888,0.3287671232876712,400,0.3079584775086506,0.7679962256435813,0.8607977353861488,0.32998148867685617,0.5091
245.java,124.java,0,0.19186046511627908,0.06716417910447761,0.0367965367965368,0.32195121951219513,492,0.282798833819242,0.7749931796316792,0.8649959077790076,0.5765406580967493,0.5091
193.java,061.java,0,0.2994350282485876,0.06082289803220036,0.024709302325581394,0.4608695652173913,608,0.3098751418842225,0.7499135075963844,0.8499481045578307,0.5726376922661475,0.5091
170.java,020.java,0,0.16055045871559634,0.026501766784452298,0.0060882800608828,0.2766798418972332,584,0.26633165829145733,0.7444004150195086,0.7444004150195086,0.39842628817867476,0.5091
166.java,011.java,0,0.17714285714285713,0.04513064133016627,0.015533980582524271,0.30097087378640774,493,0.3319783197831978,0.7029104049571085,0.7029104049571085,0.3243446742000591,0.5091
168.java,067.java,0,0.1736111111111111,0.03125,0.016129032258064516,0.2958579881656805,619,0.22817955112219457,0.5848499962542005,0.5848499962542005,0.2939878378538189,0.5091
035.c,238.java,0,0.136986301369863,0.02707275803722504,0.007032348804500703,0.24096385542168675,670,0.19664268585131894,0.6022687411176619,0.6022687411176619,0.38780413319324214,0.509
035.c,124.java,0,0.095,0.003683241252302026,0.0,0.1735159817351598,623,0.2529976019184652,0.7304270777370307,0.7304270777370307,0.23753314411357365,0.509
025.c,154.java,0,0.07874015748031496,0.0,0.0,0.145985401459854,453,0.28095238095238095,0.715197138025701,0.7436774242231309,0.0716789458600192,0.509
021.c,046.java,0,0.0962566844919786,0.0150093808630394,0.0015698587127158557,0.17560975609756097,518,0.24818577648766327,0.6474814276025658,0.6474814276025658,0.3314917882095036,0.509
076.c,081.java,0,0.12101910828025478,0.026804123711340205,0.00510204081632653,0.2159090909090909,426,0.2310469314079422,0.6645834115737258,0.6645834115737258,0.35934797240871585,0.509
003.c,007.java,0,0.11304347826086956,0.0,0.0,0.203125,492,0.272189349112426,0.7066416108245616,0.7359774497421054,0.21254126114876132,0.509
066.c,143.java,0,0.08396946564885496,0.0033222591362126247,0.0,0.15492957746478872,533,0.28743315508021394,0.6936151430269076,0.6936151430269076,0.25363079888991474,0.509
033.c,154.java,0,0.045454545454545456,0.0,0.0,0.08695652173913043,473,0.2492063492063492,0.6548960969250824,0.6548960969250824,0.03476786049450234,0.509
067.c,109.java,0,0.032,0.0,0.0,0.06201550387596899,651,0.2350176263219741,0.6195814315153755,0.6195814315153755,0.11618813612895008,0.509
006.c,088.java,0,0.1038961038961039,0.0,0.0,0.18823529411764706,504,0.24096385542168675,0.7009914006812131,0.7308922606130919,0.1513622126682627,0.509
069.java,088.java,0,0.2127659574468085,0.05222437137330754,0.02702702702702703,0.3508771929824561,495,0.2887931034482759,0.758659636096718,0.8551957816580308,0.42949912460816164,0.509
004.java,189.java,0,0.1895734597156398,0.05154639175257732,0.02582496413199426,0.3187250996015936,478,0.31714285714285717,0.7476395028342607,0.8485837017005564,0.4806526678316903,0.509
140.java,236.java,0,0.19130434782608696,0.033962264150943396,0.01644736842105263,0.32116788321167883,451,0.2886435331230284,0.7281930573084653,0.8369158343850792,0.3061091688129567,0.509
075.java,178.java,0,0.20588235294117646,0.07194244604316546,0.04918032786885246,0.34146341463414637,516,0.32105263157894737,0.7475489390997881,0.8485293634598728,0.3108416009598119,0.509
126.java,128.java,0,0.22033898305084745,0.034375,0.009529481834425254,0.3611111111111111,476,0.25856697819314645,0.7382726577873506,0.8429635946724103,0.38712124305664,0.509
018.java,122.java,0,0.2268041237113402,0.05116279069767442,0.03305785123966942,0.3697478991596639,463,0.35515320334261835,0.7241715184347592,0.8345029110608555,0.4005361533421523,0.509
145.java,066.java,0,0.20930232558139536,0.048859934853420196,0.03081232492997199,0.34615384615384615,504,0.34799482535575677,0.709948383345044,0.8259690300070264,0.4534895544874304,0.509
014.c,027.java,0,0.06956521739130435,0.0,0.0,0.13008130081300814,506,0.2056514913657771,0.7388886947710477,0.764999825293943,0.04976244593409163,0.5089
077.c,093.java,0,0.10266159695817491,0.0025412960609911056,0.0010787486515641855,0.18620689655172415,601,0.26167076167076164,0.6779617502418627,0.6779617502418627,0.0971279951179587,0.5089
070.c,128.java,0,0.0625,0.0,0.0,0.11764705882352941,484,0.2461059190031153,0.6778379122156308,0.6778379122156308,0.07602800911148162,0.5089
024.c,128.java,0,0.0970873786407767,0.00516795865633075,0.0010362694300518134,0.17699115044247787,513,0.2009345794392523,0.6640138902092135,0.6640138902092135,0.2604682151264957,0.5089
005.c,122.java,0,0.07258064516129033,0.011494252873563218,0.0034602076124567475,0.13533834586466165,537,0.25208913649025066,0.6738423923406196,0.6738423923406196,0.0772266256236825,0.5089
252.java,188.java,0,0.30833333333333335,0.07796610169491526,0.028409090909090908,0.4713375796178344,509,0.2851123595505618,0.7507950588080688,0.8504770352848413,0.38554436344568754,0.5089
100.java,070.java,0,0.23030303030303031,0.06763285024154589,0.0326530612244898,0.37438423645320196,527,0.2770919067215364,0.7706459296055739,0.8623875577633443,0.497611734105711,0.5089
053.java,245.java,0,0.24431818181818182,0.08101851851851852,0.03838383838383838,0.3926940639269406,479,0.2562111801242236,0.7608241567774648,0.8564944940664789,0.6326873114385955,0.5089
116.java,149.java,0,0.1574074074074074,0.035175879396984924,0.022222222222222223,0.272,426,0.33850931677018636,0.721793007235792,0.8330758043414752,0.3191311270793023,0.5089
248.java,095.java,0,0.1520912547528517,0.02763819095477387,0.012461059190031152,0.264026402640264,491,0.30056980056980054,0.7615734496791116,0.856944069807467,0.5274216251532403,0.5089
188.java,237.java,0,0.28125,0.095,0.04375,0.43902439024390244,523,0.34296482412060303,0.7263706637995755,0.8358223982797452,0.4069638253813868,0.5089
063.java,132.java,0,0.1541501976284585,0.0310330747243773,0.0097757331799885,0.2671232876712329,423,0.3285714285714286,0.725297753273912,0.8351786519643472,0.38639848489784906,0.5089
215.java,170.java,0,0.1926605504587156,0.03187250996015936,0.0071174377224199285,0.3230769230769231,513,0.30393487109905015,0.7326027547632926,0.7326027547632926,0.41333246357841974,0.5089
038.java,092.java,0,0.078125,0.017937219730941704,0.0,0.14492753623188406,560,0.25531914893617025,0.6826438641196186,0.6826438641196186,0.24510664183083625,0.5089
111.java,250.java,0,0.09580838323353294,0.01715686274509804,0.006493506493506494,0.17486338797814208,836,0.19460500963391136,0.5472072444799975,0.5472072444799975,0.07720992568239618,0.5089
237.java,251.java,0,0.18115942028985507,0.04895104895104895,0.030864197530864196,0.3067484662576687,541,0.3203517587939698,0.743787145604566,0.8462722873627396,0.43073351356712847,0.5089
149.java,115.java,0,0.11475409836065574,0.017699115044247787,0.007874015748031496,0.20588235294117646,554,0.2795838751625488,0.7275737351357864,0.8365442410814719,0.1750357756822025,0.5089
001.java,089.java,0,0.20809248554913296,0.037815126050420166,0.016339869281045753,0.3444976076555024,461,0.2907692307692308,0.7017815578231215,0.8210689346938729,0.5320901035160481,0.5089
059.c,002.java,0,0.07142857142857142,0.011029411764705883,0.006622516556291391,0.13333333333333333,468,0.2559618441971383,0.7174657454346689,0.745719170891202,0.06741896475459673,0.5088
036.c,238.java,0,0.12719298245614036,0.011904761904761904,0.00436046511627907,0.22568093385214008,670,0.19664268585131894,0.6022687411176619,0.6022687411176619,0.3492023583583687,0.5088
051.c,153.java,0,0.11875,0.002386634844868735,0.0,0.2122905027932961,382,0.22983870967741937,0.7337469514696594,0.7603722563226935,0.19678201809196927,0.5088
030.c,203.java,0,0.06707317073170732,0.008310249307479225,0.0025252525252525255,0.12571428571428572,476,0.25856697819314645,0.6667351554923298,0.6667351554923298,0.1415448525198638,0.5088
244.java,239.java,0,0.1791907514450867,0.0380952380952381,0.018218623481781375,0.30392156862745096,475,0.2889221556886228,0.7671124643555808,0.8602674786133485,0.44366356563681164,0.5088
244.java,186.java,0,0.14953271028037382,0.030201342281879196,0.008021390374331552,0.2601626016260163,451,0.3248502994011976,0.7189813435086984,0.831388806105219,0.345599563483843,0.5088
086.java,204.java,0,0.2357142857142857,0.05475504322766571,0.027918781725888325,0.3815028901734104,421,0.26655052264808365,0.7342596953130837,0.8405558171878502,0.27671827522121645,0.5088
209.java,200.java,0,0.21428571428571427,0.044270833333333336,0.028037383177570093,0.35294117647058826,462,0.27812499999999996,0.709321384951049,0.8255928309706294,0.4475204452930478,0.5088
204.java,175.java,0,0.22429906542056074,0.05511811023622047,0.03460207612456748,0.366412213740458,458,0.27531645569620256,0.7355873603943995,0.8413524162366397,0.215169798204728,0.5088
223.java,216.java,0,0.16939890710382513,0.03732809430255403,0.0203125,0.2897196261682243,490,0.3457943925233645,0.7588704047886375,0.8553222428731825,0.31560423056973735,0.5088
235.java,113.java,0,0.12087912087912088,0.01598173515981735,0.0039447731755424065,0.21568627450980393,535,0.2951251646903821,0.7526131691131782,0.851567901467907,0.1802197223927412,0.5088
043.java,050.java,0,0.21138211382113822,0.05976095617529881,0.03558718861209965,0.348993288590604,471,0.28744326777609686,0.6631532012004726,0.6631532012004726,0.24391829312284338,0.5088
165.java,257.java,0,0.19540229885057472,0.029585798816568046,0.011513157894736841,0.3269230769230769,629,0.28196347031963476,0.6442289942096494,0.6442289942096494,0.33123468961845715,0.5088
153.java,104.java,0,0.1566265060240964,0.04245283018867924,0.02286902286902287,0.2708333333333333,462,0.3114754098360656,0.6912819626913981,0.6912819626913981,0.21326714828885032,0.5088
169.java,021.java,0,0.13953488372093023,0.022058823529411766,0.006289308176100629,0.24489795918367346,594,0.2481012658227848,0.7469433094883063,0.7469433094883063,0.4291880679009064,0.5088
092.java,093.java,0,0.16666666666666666,0.029850746268656716,0.018281535648994516,0.2857142857142857,567,0.3034398034398035,0.7539381546447282,0.852362892786837,0.3135883173704837,0.5088
197.java,046.java,0,0.21578947368421053,0.05225225225225225,0.022123893805309734,0.354978354978355,458,0.33526850507982586,0.7576208916266635,0.854572534975998,0.41089813869360786,0.5088
050.c,091.java,0,0.08411214953271028,0.0047169811320754715,0.0,0.15517241379310345,435,0.20765027322404372,0.6988072228468899,0.6988072228468899,0.14401740070451774,0.5087
059.c,006.java,0,0.0593607305936073,0.005970149253731343,0.0011961722488038277,0.11206896551724138,502,0.2347560975609756,0.7134062833391974,0.7420656550052777,0.14091260590703125,0.5087
038.c,060.c,0,0.17045454545454544,0.043010752688172046,0.03431372549019608,0.2912621359223301,357,0.32514177693761814,0.6795862799275595,0.6795862799275595,0.2611215840142905,0.5087
013.c,073.c,0,0.08737864077669903,0.01757188498402556,0.007662835249042145,0.16071428571428573,438,0.28664495114006516,0.6690632733965227,0.6690632733965227,0.12085142557737354,0.5087
047.c,143.java,0,0.1597222222222222,0.021621621621621623,0.0045871559633027525,0.2754491017964072,583,0.22058823529411764,0.6078810416538611,0.6078810416538611,0.37274534994596614,0.5087
049.c,132.java,0,0.05421686746987952,0.0,0.0,0.10285714285714286,483,0.23333333333333328,0.6781818640603009,0.6781818640603009,0.12488677629459095,0.5087
033.c,163.java,0,0.11976047904191617,0.011086474501108648,0.0,0.21390374331550802,472,0.2287581699346405,0.6584759025631498,0.6584759025631498,0.18292703048948908,0.5087
069.c,052.java,0,0.13740458015267176,0.00974025974025974,0.0,0.24161073825503357,355,0.2740286298568507,0.658980079225478,0.658980079225478,0.20622470680189564,0.5087
063.c,110.java,0,0.06282722513089005,0.0,0.0,0.11822660098522167,771,0.23435948361469716,0.6505714116324323,0.6505714116324323,0.06195476627940561,0.5087
249.java,192.java,0,0.13278008298755187,0.02375,0.009109311740890687,0.23443223443223443,629,0.2694541231126597,0.6471020909041904,0.6471020909041904,0.43325419869203796,0.5087
029.java,179.java,0,0.2,0.05138339920948617,0.024734982332155476,0.3333333333333333,559,0.268324607329843,0.7587974918702952,0.8552784951221771,0.3197283463094297,0.5087
022.java,168.java,0,0.08196721311475409,0.02181818181818182,0.012944983818770227,0.15151515151515152,686,0.14463840399002492,0.5716742946905323,0.5716742946905323,0.3841940352739405,0.5087
150.java,093.java,0,0.20095693779904306,0.034545454545454546,0.02190923317683881,0.3346613545816733,586,0.2800982800982801,0.7360706473966241,0.8416423884379745,0.5165562756305782,0.5087
112.java,129.java,0,0.11864406779661017,0.021505376344086023,0.0,0.21212121212121213,553,0.2111269614835949,0.6090508715346403,0.6090508715346403,0.18740708586410423,0.5087
152.java,071.java,0,0.1865671641791045,0.04807692307692308,0.02219626168224299,0.31446540880503143,500,0.2826398852223816,0.777801373763932,0.8666808242583592,0.5215856913914341,0.5087
099.java,154.java,0,0.25757575757575757,0.06293706293706294,0.03669724770642202,0.40963855421686746,376,0.4031746031746032,0.7180586717243332,0.8308352030345999,0.40302112632988063,0.5087
162.java,230.java,0,0.1875,0.05373134328358209,0.029333333333333333,0.3157894736842105,528,0.29973474801061006,0.7132837045071022,0.7132837045071022,0.41468680553881154,0.5087
075.c,243.java,0,0.1291866028708134,0.0017482517482517483,0.0,0.2288135593220339,496,0.22499999999999998,0.7381757352658364,0.7643581617392528,0.1924047385399085,0.5086
000.c,072.java,0,0.11764705882352941,0.02247191011235955,0.010256410256410256,0.21052631578947367,545,0.24827586206896557,0.679831140969874,0.679831140969874,0.1755466917550214,0.5086
017.c,070.java,0,0.1323529411764706,0.0,0.0,0.23376623376623376,536,0.26474622770919065,0.6958183329604802,0.6958183329604802,0.11946046691696816,0.5086
059.c,227.java,0,0.06557377049180328,0.013651877133105802,0.005988023952095809,0.12307692307692308,499,0.2450832072617246,0.6972940211587245,0.6972940211587245,0.04696177749112748,0.5086
036.c,124.java,0,0.09134615384615384,0.0,0.0,0.16740088105726872,623,0.2529976019184652,0.7304270777370307,0.7304270777370307,0.22812527383010722,0.5086
072.c,208.java,0,0.08130081300813008,0.021352313167259787,0.006369426751592357,0.15037593984962405,439,0.23916811091854417,0.7048788079276683,0.7343909271349015,0.3514226177753626,0.5086
072.c,214.java,0,0.07058823529411765,0.002551020408163265,0.0,0.13186813186813187,516,0.2660028449502134,0.6839544964227487,0.6839544964227487,0.06989005959185471,0.5086
019.c,107.java,0,0.043010752688172046,0.0,0.0,0.08247422680412371,495,0.2522658610271903,0.6765995547322318,0.6765995547322318,0.05482528850284329,0.5086
078.c,190.java,0,0.09424083769633508,0.001968503937007874,0.0,0.1722488038277512,500,0.2492492492492493,0.7314248193772458,0.7582823374395212,0.11790667317203227,0.5086
047.c,105.java,0,0.10256410256410256,0.0057306590257879654,0.0,0.18604651162790697,625,0.21085858585858586,0.5825834140115975,0.5825834140115975,0.11216611045500546,0.5086
012.c,061.java,0,0.12096774193548387,0.0,0.0,0.2158273381294964,512,0.2937931034482759,0.7264207178669101,0.753778646080219,0.1165243572242873,0.5086
027.c,116.java,0,0.013157894736842105,0.0,0.0,0.025974025974025976,366,0.25153374233128833,0.623390420334511,0.623390420334511,0.003776274560246805,0.5086
008.c,154.java,0,0.0948905109489051,0.0,0.0,0.17333333333333334,471,0.2523809523809524,0.6546999887425419,0.6546999887425419,0.08804717239264392,0.5086
022.java,158.java,0,0.10526315789473684,0.041666666666666664,0.032407407407407406,0.19047619047619047,355,0.2478813559322034,0.616658170850856,0.616658170850856,0.18246575646822644,0.5086
106.java,181.java,0,0.16766467065868262,0.03253796095444685,0.0125,0.28717948717948716,765,0.27281368821292773,0.7025076069714014,0.8215045641828408,0.2830460458857655,0.5086
078.java,017.java,0,0.09183673469387756,0.031088082901554404,0.019230769230769232,0.16822429906542055,341,0.23370786516853936,0.6223597636666827,0.6223597636666827,0.21299532823778586,0.5086
149.java,084.java,0,0.20103092783505155,0.03925619834710744,0.02142857142857143,0.33476394849785407,462,0.28260869565217395,0.7044642527881825,0.8226785516729095,0.33677879230770025,0.5086
241.java,070.java,0,0.22395833333333334,0.0625,0.026359143327841845,0.3659574468085106,514,0.29492455418381347,0.7606090581576433,0.856365434894586,0.6001338354061655,0.5086
109.java,180.java,0,0.16326530612244897,0.03353658536585366,0.01818181818181818,0.2807017543859649,622,0.26909518213866035,0.7232735137511623,0.8339641082506974,0.30600723431607907,0.5086
071.c,148.java,0,0.1,0.009584664536741214,0.005479452054794521,0.18181818181818182,419,0.23119266055045873,0.7241541728273616,0.7517387555446254,0.15012961593467902,0.5085
061.c,216.java,0,0.06611570247933884,0.0,0.0,0.12403100775193798,567,0.2429906542056075,0.695512060422483,0.695512060422483,0.12671574430962784,0.5085
068.c,066.java,0,0.1111111111111111,0.014749262536873156,0.0,0.2,381,0.25875486381322954,0.7273078886950818,0.7545770998255736,0.24915567000458508,0.5085
028.c,170.java,0,0.08943089430894309,0.0,0.0,0.16417910447761194,542,0.2645861601085482,0.6593792152280218,0.6593792152280218,0.16254530646620383,0.5085
006.c,131.java,0,0.1259259259259259,0.0034965034965034965,0.0,0.2236842105263158,373,0.2196652719665272,0.7277623130895501,0.7549860817805951,0.16726132652634126,0.5085
042.c,221.java,0,0.10778443113772455,0.0025188916876574307,0.0,0.1945945945945946,414,0.25270758122743686,0.7162546878236459,0.7446292190412813,0.24943127091067224,0.5085
213.java,189.java,0,0.24352331606217617,0.05,0.024079320113314446,0.39166666666666666,477,0.28805970149253735,0.7647742186156958,0.8588645311694175,0.5948427368341562,0.5085
161.java,236.java,0,0.21238938053097345,0.05286343612334802,0.027777777777777776,0.35036496350364965,478,0.2768532526475038,0.7425558606975909,0.8455335164185546,0.34049133459925496,0.5085
188.java,066.java,0,0.22695035460992907,0.05507246376811594,0.03631961259079903,0.3699421965317919,376,0.3403508771929824,0.7543809401257193,0.8526285640754316,0.3089715607262557,0.5085
203.java,036.java,0,0.18493150684931506,0.04126984126984127,0.01977401129943503,0.31213872832369943,556,0.36311569301260027,0.7331862688717212,0.8399117613230327,0.43855908063023147,0.5085
074.java,169.java,0,0.19170984455958548,0.025793650793650792,0.01174496644295302,0.3217391304347826,579,0.2670886075949367,0.6860777945193952,0.6860777945193952,0.356287450876611,0.5085
128.java,200.java,0,0.1782178217821782,0.025974025974025976,0.008255933952528379,0.3025210084033613,467,0.27258566978193144,0.7256728896379259,0.8354037337827556,0.3893976244716952,0.5085
186.java,196.java,0,0.16149068322981366,0.02336448598130841,0.005607476635514018,0.27807486631016043,441,0.26377295492487474,0.7141845442785147,0.8285107265671089,0.3441587669972844,0.5085
148.java,230.java,0,0.3157894736842105,0.0858085808580858,0.045584045584045586,0.48,397,0.3202054794520548,0.7475166802859321,0.8485100081715593,0.4145260034608126,0.5085
102.java,181.java,0,0.2777777777777778,0.0726643598615917,0.033707865168539325,0.43478260869565216,512,0.2758132956152758,0.7677656616097157,0.8606593969658294,0.30686930219728387,0.5085
059.c,251.java,0,0.046296296296296294,0.0041841004184100415,0.0,0.08849557522123894,487,0.24845679012345678,0.7150193629026846,0.7435174266124162,0.023638577731583933,0.5084
007.c,049.java,0,0.07526881720430108,0.0,0.0,0.14,531,0.2510578279266573,0.6591569684135711,0.6591569684135711,0.16351265212452853,0.5084
077.c,001.java,0,0.09504132231404959,0.004149377593360996,0.0011210762331838565,0.17358490566037735,501,0.22923076923076924,0.7250999115826703,0.7525899204244033,0.07883582967189336,0.5084
058.c,011.java,0,0.07894736842105263,0.0,0.0,0.14634146341463414,371,0.20556745182012848,0.6923212993268605,0.6923212993268605,0.11738966473179543,0.5084
037.c,066.java,0,0.1347517730496454,0.011299435028248588,0.0023752969121140144,0.2375,387,0.24708171206225682,0.7088186951683836,0.7379368256515453,0.2095024405936047,0.5084
063.c,182.java,0,0.11594202898550725,0.0,0.0,0.2077922077922078,497,0.2776162790697675,0.7242040169133191,0.7517836152219872,0.12196533949908042,0.5084
015.c,034.java,0,0.0547945205479452,0.0,0.0,0.1038961038961039,398,0.2433460076045627,0.6261118907956965,0.6261118907956965,0.16527458964128883,0.5084
069.java,254.java,0,0.19069767441860466,0.041916167664670656,0.018583042973286876,0.3203125,512,0.29183955739972334,0.7558948475108295,0.8535369085064977,0.42551231225239244,0.5084
069.java,214.java,0,0.22994652406417113,0.04930966469428008,0.023064250411861616,0.3739130434782609,533,0.24182076813655762,0.7361867792710948,0.8417120675626568,0.48503720481631285,0.5084
205.java,159.java,0,0.13793103448275862,0.023715415019762844,0.014545454545454545,0.24242424242424243,403,0.2867256637168142,0.5939515949466078,0.5939515949466078,0.09250975409005752,0.5084
116.java,227.java,0,0.2289156626506024,0.06179775280898876,0.019704433497536946,0.37254901960784315,431,0.3479576399394856,0.7387851401058757,0.8432710840635255,0.3968331714804148,0.5084
248.java,253.java,0,0.24293785310734464,0.06896551724137931,0.0315955766192733,0.39090909090909093,527,0.26703755215577185,0.7348043601535387,0.8408826160921232,0.5689329754149974,0.5084
065.java,109.java,0,0.17692307692307693,0.045936395759717315,0.024691358024691357,0.3006535947712418,600,0.2949471210340776,0.6870759985293388,0.6870759985293388,0.4812282900362466,0.5084
087.java,084.java,0,0.33004926108374383,0.056105610561056105,0.015580736543909348,0.4962962962962963,395,0.3282312925170068,0.729938809694732,0.8379632858168392,0.4887110753716564,0.5084
063.java,189.java,0,0.15942028985507245,0.034785932721712536,0.014076881429344884,0.275,416,0.3791044776119403,0.7177258622416552,0.8306355173449932,0.6774032097584513,0.5084
059.java,243.java,0,0.33548387096774196,0.11658031088082901,0.08463251670378619,0.5024154589371981,463,0.27656250000000004,0.6577016597028784,0.6577016597028784,0.32720262614436085,0.5084
184.java,077.java,0,0.22580645161290322,0.07374631268436578,0.041884816753926704,0.3684210526315789,529,0.2908847184986595,0.7672111533810163,0.8603266920286098,0.5280222948722753,0.5084
054.java,026.java,0,0.25263157894736843,0.05045871559633028,0.022900763358778626,0.40336134453781514,473,0.2992592592592592,0.7390503639493532,0.843430218369612,0.2645201252895996,0.5084
039.java,057.java,0,0.16521739130434782,0.01904761904761905,0.004651162790697674,0.2835820895522388,598,0.28125,0.7129840153932768,0.7129840153932768,0.24458961509562757,0.5084
170.java,035.java,0,0.13227513227513227,0.036608863198458574,0.012678288431061807,0.2336448598130841,587,0.23865110246433208,0.760847004233736,0.760847004233736,0.24673576133357172,0.5084
153.java,187.java,0,0.18134715025906736,0.018975332068311195,0.008210180623973728,0.30701754385964913,502,0.31607629427792916,0.6752755530088876,0.6752755530088876,0.2607687619516673,0.5084
129.java,056.java,0,0.05454545454545454,0.0,0.0,0.10344827586206896,352,0.2542372881355932,0.6073607860067921,0.6073607860067921,0.020096472099306418,0.5084
075.c,183.java,0,0.12831858407079647,0.0033783783783783786,0.0,0.22745098039215686,432,0.24077328646748686,0.7346467754937622,0.761182097944386,0.22227607289417306,0.5083
017.c,041.java,0,0.1111111111111111,0.013015184381778741,0.003616636528028933,0.2,359,0.2489539748953975,0.6793719805722983,0.6793719805722983,0.30881147225108674,0.5083
072.c,141.java,0,0.08755760368663594,0.0078125,0.001303780964797914,0.16101694915254236,470,0.237012987012987,0.7127614751660554,0.7414853276494499,0.24401762879223357,0.5083
141.java,061.java,0,0.16826923076923078,0.03940886699507389,0.0163265306122449,0.2880658436213992,498,0.3131034482758621,0.7224253452843262,0.8334552071705957,0.36587494955272465,0.5083
032.java,046.java,0,0.2561576354679803,0.0582010582010582,0.030927835051546393,0.40784313725490196,448,0.3563218390804598,0.7707765626057043,0.8624659375634226,0.4768225875523876,0.5083
008.java,257.java,0,0.22435897435897437,0.07579462102689487,0.04073319755600815,0.36649214659685864,404,0.32666666666666666,0.737678887955966,0.8426073327735796,0.5522087601253673,0.5083
224.java,093.java,0,0.20476190476190476,0.03559322033898305,0.0169971671388102,0.33992094861660077,576,0.2923832923832924,0.7328689194053036,0.8397213516431822,0.46439368586831237,0.5083
